date,status,type,check_number,description,withdrawal,deposit,amount,running_balance,category
9/22/24,Posted,VISA,,SXM*SIRIUSXM.COM/ACCT 888-635-5144,23.05,,-23.05,142.24,
9/22/24,Posted,VISA,,APPLE.COM/BILL 866-712-7753,1.07,,-1.07,165.29,
9/21/24,Posted,VISA,,APPLE COM ONE APPLE PAR CUPERTINO,3.24,,-3.24,166.36,
9/20/24,Posted,VISA,,Prime Video Channels amzn.com/bill,18.4,,-18.4,169.6,
9/19/24,Posted,VISA,,Netflix.com NETFLIX.COM LOS GATOS,24.78,,-24.78,188,
9/19/24,Posted,VISA,,APPLE.COM/BILL 866-712-7753,10.82,,-10.82,212.78,
9/18/24,Posted,VISA,,TAPNPAY TOLL PAYMENT WWW.TAPNPAY.I,3.92,,-3.92,223.6,
9/18/24,Posted,ACH,,"KOHL'S CHG PYMT 240916,Effective  09/17/",29,,-29,227.52,
9/18/24,Posted,ACH,,"PAYPAL INST XFER 240916,Effective  09/17",21.55,,-21.55,256.52,
9/18/24,Posted,VISA,,APPLE COM ONE APPLE PAR CUPERTINO,10.82,,-10.82,278.07,
9/18/24,Posted,ACH,,COX COMM PHX BANK DRAFT 091724,64.99,,-64.99,288.89,
9/18/24,Posted,ACH,,AMEX EPAYMENT ACH PMT 240918,46.12,,-46.12,353.88,
9/17/24,Posted,TRANSFER,,Transfer from Schwab Bank Investor Savin,,400,400,400,
9/17/24,Posted,TRANSFER,,Overdraft Transfer from Brokerage ...209,,29,29,0,
9/17/24,Posted,ACH,,MACYS ONLINE PMT 240916,29,,-29,-29,
9/16/24,Posted,VISA,,PARAMOUNT+ 888-274-5343,6.46,,-6.46,0,
9/16/24,Posted,TRANSFER,,Overdraft Transfer from Brokerage ...209,,200,200,6.46,
9/16/24,Posted,ACH,,CAPITAL ONE TRANSFER,200,,-200,-193.54,
9/16/24,Posted,TRANSFER,,Overdraft Transfer from Brokerage ...209,,44.47,44.47,6.46,
9/16/24,Posted,ACH,,AMERIPRISE FINC AUTH PMT ~ Tran: ACHDW,94.06,,-94.06,-38.01,
9/15/24,Posted,VISA,,FRYS-MKTPLACE #622 1935 MESA,30.9,,-30.9,56.05,
9/15/24,Posted,VISA,,...123 TORCHYS TATUM & SHE PHOENIX,21.01,,-21.01,86.95,
9/15/24,Posted,VISA,,SXM*SIRIUSXM.COM/ACCT 888-635-5144,9.99,,-9.99,107.96,
9/14/24,Posted,VISA,,APPLE.COM/BILL 866-712-7753,3.24,,-3.24,117.95,
9/14/24,Posted,VISA,,CAFE ZUPAS - DESERTRIDG PHOENIX,23.08,,-23.08,121.19,
9/14/24,Posted,VISA,,BAJA FRESH 30706 CHANDLER,14.81,,-14.81,144.27,
9/14/24,Posted,VISA,,ARETE PREP 480-2224233,325,,-325,159.08,
9/14/24,Posted,VISA,,NOE IMPORT AUTO MESA,341.87,,-341.87,484.08,
9/13/24,Posted,VISA,,SALAD AND GO #1107 MESA,17.31,,-17.31,825.95,
9/13/24,Posted,TRANSFER,,Funds Transfer to Brokerage ...209,100,,-100,843.26,
9/13/24,Posted,ACH,,AMEX EPAYMENT ACH PMT 240913,4000.64,,-4000.64,943.26,
9/13/24,Posted,ACH,,USAA.COM PAYMNT LOAN 240912,305.33,,-305.33,4943.9,
9/13/24,Posted,VISA,,Prime Video Channels amzn.com/bill,5.4,,-5.4,5249.23,
9/13/24,Posted,ACH,,AMERIPRISE FINC AUTH PMT ~ Tran: ACHDW,29.68,,-29.68,5254.63,
9/13/24,Posted,ACH,,"OPTUM SERVICES, DIR DEP 240907~ Tran: AC",,4774.36,4774.36,5284.31,
9/12/24,Posted,VISA,,CIRCLE K 03419 GILBERT,11.12,,-11.12,509.95,
9/11/24,Posted,ACH,,SALLIE MAE BANK AUTOPAY 240910,172.07,,-172.07,521.07,
9/11/24,Posted,ACH,,SALLIE MAE BANK AUTOPAY 240910,25,,-25,693.14,
9/11/24,Posted,ACH,,SALLIE MAE BANK AUTOPAY 240910,25,,-25,718.14,
9/11/24,Posted,ACH,,CITY OF MESA CHECKPYMT 240910~ Tran: ACH,273.32,,-273.32,743.14,
9/10/24,Posted,VISA,,UHG OPTUM CAFE EDEN PRAIRIE,11.36,,-11.36,1016.46,
9/10/24,Posted,ACH,,CHASE CREDIT CRD AUTOPAY 240909,46,,-46,1027.82,
9/10/24,Posted,ACH,,USAA CREDIT CARD PAYMENT 240906,329,,-329,1073.82,
9/10/24,Posted,ACH,,NAVIENT NAVI DEBIT 807929,146.23,,-146.23,1402.82,
9/9/24,Posted,VISA,,IL TOLLWAY-AUTOREPLENIS 800-824-7277,20,,-20,1549.05,
9/9/24,Posted,ACH,,UNITEDWHOLESALE 1 TIME DFT 090524,5000.82,,-5000.82,1569.05,
9/9/24,Posted,ACH,,CITI AUTOPAY PAYMENT 240906,41,,-41,6569.87,
9/9/24,Posted,ACH,,PAYPAL INST XFER 240906,10,,-10,6610.87,
9/9/24,Posted,VISA,,MICROSOFT*XBOX GAME PAS MSBILL.INFO,9.99,,-9.99,6620.87,
9/9/24,Posted,VISA,,...SOFT#G058811792 MSBILL.INFO,19.72,,-19.72,6630.86,
9/8/24,Posted,VISA,,SAM'S & STUPE WHEATON,15.55,,-15.55,6650.58,
9/8/24,Posted,VISA,,SAM'S & STUPE WHEATON,17.5,,-17.5,6666.13,
9/8/24,Posted,VISA,,SAM'S & STUPE WHEATON,6.48,,-6.48,6683.63,
9/7/24,Posted,VISA,,GOOGLE *YouTubePremium g.co/helppay#,15.15,,-15.15,6690.11,
9/7/24,Posted,VISA,,PORTILLOS HOT DOGS #2 GLENDALE HEIG,28.85,,-28.85,6705.26,
9/7/24,Posted,VISA,,PILOT 1041 CAROL STREAM,14.59,,-14.59,6734.11,
9/7/24,Posted,VISA,,MCDONALD'S F11629 SANTA ANA,26.71,,-26.71,6748.7,
9/7/24,Posted,VISA,,REFORMED FORUM 224-8751101,41.5,,-41.5,6775.41,
9/6/24,Posted,VISA,,STARBUCKS STORE 62816 INDIO,12,,-12,6816.91,
9/6/24,Posted,ACH,,CAPITAL ONE TRANSFER,,3000,3000,6828.91,
9/5/24,Posted,VISA,,SHELL SERVICE STATION EHRENBERG,12.06,,-12.06,3828.91,
9/5/24,Posted,VISA,,SALAD AND GO #1135 SCOTTSDALE,7.37,,-7.37,3840.97,
9/4/24,Posted,VISA,,TAPNPAY TOLL PAYMENT WWW.TAPNPAY.I,7.34,,-7.34,3848.34,
9/4/24,Posted,VISA,,ARIZONA ARSENAL SC HTTPSWWW.AZAR,180.87,,-180.87,3855.68,
9/3/24,Posted,VISA,,Kindle Unltd*ZT4QS9PI2 888-802-3080,12.99,,-12.99,4036.55,
9/3/24,Posted,VISA,,IN-N-OUT MESA MESA,17.6,,-17.6,4049.54,
9/3/24,Posted,ACH,,CAPITAL ONE TRANSFER,200,,-200,4067.14,
9/3/24,Posted,ACH,,FID BKG SVC LLC MONEYLINE 240903,100,,-100,4267.14,
9/2/24,Posted,TRANSFER,,Transfer to Schwab Bank Investor Savings,200,,-200,4367.14,
9/1/24,Posted,VISA,,APPLE COM ONE APPLE PAR CUPERTINO,4.32,,-4.32,4567.14,
9/1/24,Posted,VISA,,NSFC AZ* NSFC AZ jenn@nsfcaz.c,309.14,,-309.14,4571.46,
9/1/24,Posted,VISA,,FRYS-MKTPLACE #622 1935 MESA,52.98,,-52.98,4880.6,
9/1/24,Posted,VISA,,"SPEEDSMART 117, MESA",38.58,,-38.58,4933.58,
8/30/24,Posted,INTADJUST,,Interest Paid,,0.77,0.77,4972.16,
8/30/24,Posted,VISA,,PEARL POOL SERVICE LLC pearlpool2232,157,,-157,4971.39,
8/30/24,Posted,VISA,,QT 1433 INSIDE MESA,4.33,,-4.33,5128.39,
8/30/24,Posted,VISA,,QT 1433 INSIDE MESA,8.59,,-8.59,5132.72,
8/30/24,Posted,TRANSFER,,Funds Transfer to Brokerage ...209,100,,-100,5141.31,
8/30/24,Posted,ACH,,VERIZON WIRELESS PAYMENTS 240830~ Tran:,433.84,,-433.84,5241.31,
8/30/24,Posted,ACH,,"OPTUM SERVICES, DIR DEP 240824~ Tran: AC",,4774.35,4774.35,5675.15,
8/29/24,Posted,ACH,,PAYPAL INST XFER 240828,10.4,,-10.4,900.8,
8/29/24,Posted,ACH,,PAYPAL INST XFER 240828~ Tran: ACHDW,88.8,,-88.8,911.2,
8/28/24,Posted,TRANSFER,,Funds Transfer from Brokerage ...209,,1000,1000,1000,
8/28/24,Posted,TRANSFER,,Overdraft Transfer from Brokerage ...209,,180.87,180.87,0,
8/28/24,Posted,VISA,,ARIZONA ARSENAL SC HTTPSWWW.AZAR,180.87,,-180.87,-180.87,
8/28/24,Posted,TRANSFER,,Overdraft Transfer from Brokerage ...209,,8.44,8.44,0,
8/28/24,Posted,ACH,,PAYPAL INST XFER 240827,8.44,,-8.44,-8.44,
8/27/24,Posted,VISA,,D J*WSJ 800-568-7625,21.12,,-21.12,0,
8/27/24,Posted,TRANSFER,,Overdraft Transfer from Brokerage ...209,,131.56,131.56,21.12,
8/27/24,Posted,ACH,,GLOBAL CREDIT UN PAYMENT,489.79,,-489.79,-110.44,
8/26/24,Posted,ACH,,PAYPAL INST XFER 240823,14,,-14,379.35,
8/25/24,Posted,VISA,,OPALSTACK WEB HOSTING HTTPSOPALSTAC,11.5,,-11.5,393.35,
8/24/24,Posted,VISA,,SQ *ARETE PREP ACADEMY Gilbert,2,,-2,404.85,
8/23/24,Posted,ACH,,WF CREDIT CARD AUTO PAY 240822,25,,-25,406.85,
8/23/24,Posted,ACH,,SHELL AUTO PYMT 240822,167.47,,-167.47,431.85,
8/22/24,Posted,VISA,,SXM*SIRIUSXM.COM/ACCT 888-635-5144,23.05,,-23.05,599.32,
8/22/24,Posted,VISA,,APPLIANCE CARE  REPA michael@appli,374.39,,-374.39,622.37,
8/21/24,Posted,VISA,,APPLE.COM/BILL 866-712-7753,3.24,,-3.24,996.76,
8/21/24,Posted,TRANSFER,,Funds Transfer from Brokerage ...209,,500,500,1000,
8/21/24,Posted,TRANSFER,,Funds Transfer from Brokerage ...209,,500,500,500,
8/20/24,Posted,TRANSFER,,Overdraft Transfer from Brokerage ...209,,1.07,1.07,0,
8/20/24,Posted,VISA,,APPLE COM ONE APPLE PAR CUPERTINO,1.07,,-1.07,-1.07,
8/20/24,Posted,TRANSFER,,Overdraft Transfer from Brokerage ...209,,45.85,45.85,0,
8/20/24,Posted,CHECK,109,Check Paid #109,400,,-400,-45.85,
8/20/24,Posted,VISA,,ARIZONA ARSENAL SC (80 HTTPSWWW.AZAR,294.55,,-294.55,354.15,
8/20/24,Posted,VISA,,Prime Video Channels amzn.com/bill,18.4,,-18.4,648.7,
8/19/24,Posted,VISA,,APPLE.COM/BILL 866-712-7753,4.32,,-4.32,667.1,
8/19/24,Posted,VISA,,ARETE PREP 480-2224233,305,,-305,671.42,
8/19/24,Posted,VISA,,NETFLIX COM LOS GATOS,24.78,,-24.78,976.42,
8/19/24,Posted,TRANSFER,,Transfer to Schwab Bank Investor Savings,200,,-200,1001.2,
8/19/24,Posted,VISA,,TAPNPAY TOLL PAYMENT WWW.TAPNPAY.I,2.2,,-2.2,1201.2,
8/19/24,Posted,ACH,,CAPITAL ONE TRANSFER,200,,-200,1203.4,
8/19/24,Posted,ACH,,COX COMM PHX BANK DRAFT 081724,64.99,,-64.99,1403.4,
8/19/24,Posted,ACH,,AMEX EPAYMENT ACH PMT 240819,40,,-40,1468.39,
8/19/24,Posted,ACH,,PAYPAL INST XFER 240816,21.55,,-21.55,1508.39,
8/19/24,Posted,VISA,,APPLE.COM/BILL 866-712-7753,10.82,,-10.82,1529.94,
8/18/24,Posted,VISA,,APPLE.COM/BILL 866-712-7753,10.82,,-10.82,1540.76,
8/18/24,Posted,VISA,,6332 Great Clips at Fal MESA,23,,-23,1551.58,
8/17/24,Posted,VISA,,GLOBAL-E* ARSENAL HTTPSWWW.GLOB,146.3,,-146.3,1574.58,
8/16/24,Posted,VISA,,APPLE COM ONE APPLE PAR ONE APPLE PAR,43.31,,-43.31,1720.88,
8/16/24,Posted,VISA,,SCOOTER'S COFFEE #2381 MUNDELEIN,11.1,,-11.1,1764.19,
8/16/24,Posted,VISA,,PARAMOUNT+ 888-274-5343,6.46,,-6.46,1775.29,
8/16/24,Posted,ACH,,AMEX EPAYMENT ACH PMT 240816,3050,,-3050,1781.75,
8/16/24,Posted,TRANSFER,,Funds Transfer to Brokerage ...209,100,,-100,4831.75,
8/16/24,Posted,ACH,,"OPTUM SERVICES, DIR DEP 240810~ Tran: AC",,4774.35,4774.35,4931.75,
8/15/24,Posted,TRANSFER,,Overdraft Transfer from Brokerage ...209,,579.57,579.57,157.4,
8/15/24,Posted,ACH,,SRP SUREPAY-S1 240815,629.22,,-629.22,-422.17,
8/15/24,Posted,VISA,,SQ *VIATOR COFFEE CO. Elgin,23.3,,-23.3,207.05,
8/15/24,Posted,VISA,,SXM*SIRIUSXM.COM/ACCT 888-635-5144,9.99,,-9.99,230.35,
8/15/24,Posted,VISA,,JIMMYS KITCHEN & BAR HOPKINS,17.54,,-17.54,240.34,
8/15/24,Posted,VISA,,UHG OPTUM CAFE EDEN PRAIRIE,4.96,,-4.96,257.88,
8/15/24,Posted,ACH,,AMERIPRISE FINC AUTH PMT ~ Tran: ACHDW,94.06,,-94.06,262.84,
8/14/24,Posted,VISA,,APPLE.COM/BILL 866-712-7753,3.24,,-3.24,356.9,
8/13/24,Posted,ACH,,JPMORGAN CHASE EXT TRNSFR 240813,900,,-900,360.14,
8/13/24,Posted,VISA,,Prime Video Channels amzn.com/bill,5.4,,-5.4,1260.14,
8/13/24,Posted,ACH,,CITY OF MESA CHECKPYMT 240812~ Tran: ACH,273.24,,-273.24,1265.54,
8/13/24,Posted,ACH,,AMERIPRISE FINC AUTH PMT ~ Tran: ACHDW,29.68,,-29.68,1538.78,
8/12/24,Posted,ACH,,SALLIE MAE BANK AUTOPAY 240809,172.07,,-172.07,1568.46,
8/12/24,Posted,ACH,,NAVIENT NAVI DEBIT 807929,146.23,,-146.23,1740.53,
8/12/24,Posted,ACH,,SALLIE MAE BANK AUTOPAY 240809,25,,-25,1886.76,
8/12/24,Posted,ACH,,SALLIE MAE BANK AUTOPAY 240809,25,,-25,1911.76,
8/12/24,Posted,VISA,,REFORMATION HERITAGE BO 616-977-0889,115.2,,-115.2,1936.76,
8/11/24,Posted,VISA,,TST*FIRE & BRIMSTONE Gilbert,42.17,,-42.17,2051.96,
8/11/24,Posted,VISA,,ANDY'S - MESA SOUTHERN MESA,23.14,,-23.14,2094.13,
8/10/24,Posted,VISA,,TAPNPAY TOLL PAYMENT WWW.TAPNPAY.I,7.3,,-7.3,2117.27,
8/9/24,Posted,VISA,,...SOFT#G055862988 MSBILL.INFO,19.72,,-19.72,2124.57,
8/9/24,Posted,VISA,,Microsoft*Xbox Game Pas 425-6816830,9.99,,-9.99,2144.29,
8/7/24,Posted,VISA,,GOOGLE *YouTubePremium g.co/helppay#,15.15,,-15.15,2154.28,
8/7/24,Posted,VISA,,IN-N-OUT MESA MESA,11.32,,-11.32,2169.43,
8/7/24,Posted,VISA,,IN-N-OUT MESA MESA,13.59,,-13.59,2180.75,
8/7/24,Posted,VISA,,APPLE.COM/BILL 866-712-7753,10.82,,-10.82,2194.34,
8/7/24,Posted,VISA,,SAFEWAY #1748 GILBERT,11.05,,-11.05,2205.16,
8/7/24,Posted,ACH,,PAYPAL INST XFER 240806,10,,-10,2216.21,
8/7/24,Posted,VISA,,REFORMED FORUM 224-8751101,41.5,,-41.5,2226.21,
8/6/24,Posted,VISA,,IL TOLLWAY-WEB 800-824-7277,20,,-20,2267.71,
8/6/24,Posted,ACH,,PAYPAL INST XFER 240805,215.52,,-215.52,2287.71,
8/5/24,Posted,VISA,,NOESARK.COM 480-8306810,204,,-204,2503.23,
8/5/24,Posted,VISA,,JEWEL OSCO 1306 WEST DUNDEE,3.5,,-3.5,2707.23,
8/5/24,Posted,TRANSFER,,Transfer to Schwab Bank Investor Savings,200,,-200,2710.73,
8/5/24,Posted,ACH,,UNITEDWHOLESALE 1 TIME DFT 080124,4796.79,,-4796.79,2910.73,
8/5/24,Posted,ACH,,VENMO PAYMENT 240802,560.53,,-560.53,7707.52,
8/5/24,Posted,ACH,,CAPITAL ONE TRANSFER,200,,-200,8268.05,
8/3/24,Posted,VISA,,Kindle Unltd*RF4UL6VJ2 888-802-3080,12.99,,-12.99,8468.05,
8/2/24,Posted,VISA,,WENDY'S #6711 4505 N US FLAGSTAFF,26.7,,-26.7,8481.04,
8/2/24,Posted,VISA,,PEARL POOL SERVICE LLC pearlpool2232,163.75,,-163.75,8507.74,
8/2/24,Posted,TRANSFER,,Funds Transfer to Brokerage ...209,100,,-100,8671.49,
8/2/24,Posted,VISA,,APPLE.COM/BILL 800-275-2273,4.32,,-4.32,8771.49,
8/2/24,Posted,VISA,,EINSTEIN BROS BAGELS313 MESA,21.57,,-21.57,8775.81,
8/2/24,Posted,ACH,,"OPTUM SERVICES, DIR DEP 240727~ Tran: AC",,4774.36,4774.36,8797.38,
8/1/24,Posted,VISA,,NSFC AZ* NSFC AZ jenn@nsfcaz.c,309.14,,-309.14,4023.02,
8/1/24,Posted,ACH,,CASHNET SMARTPAY JUDSON 240731,1873.5,,-1873.5,4332.16,
8/1/24,Posted,ACH,,FID BKG SVC LLC MONEYLINE 240801,100,,-100,6205.66,
8/1/24,Posted,ACH,,CASHNET SMARTPAY JUDSON 240731,100,,-100,6305.66,
7/31/24,Posted,INTADJUST,,Interest Paid,,5.22,5.22,6405.66,
7/31/24,Posted,ATMREBATE,,ATM Fee Rebate,,3.99,3.99,6400.44,
7/30/24,Posted,VISA,,ANDY'S - MESA MCKELLIPS MESA,39.91,,-39.91,6396.45,
7/30/24,Posted,VISA,,D J*WALL-ST-JOURNAL 800-568-7625,21.12,,-21.12,6436.36,
7/30/24,Posted,ACH,,VERIZON WIRELESS PAYMENTS 240730~ Tran:,433.85,,-433.85,6457.48,
7/29/24,Posted,VISA,,APPLE.COM/BILL 866-712-7753,27.06,,-27.06,6891.33,
7/29/24,Posted,ACH,,PAYPAL INST XFER 240728,88.8,,-88.8,6918.39,
7/29/24,Posted,ACH,,PAYPAL INST XFER 240728,10.4,,-10.4,7007.19,
7/29/24,Posted,ACH,,PAYPAL INST XFER 240727,6.33,,-6.33,7017.59,
7/26/24,Posted,CHECK,108,Check Paid #108,288,,-288,7023.92,
7/26/24,Posted,ACH,,USAA.COM PAYMNT CREDIT CRD 240725,8000,,-8000,7311.92,
7/26/24,Posted,ACH,,GLOBAL CREDIT UN PAYMENT,489.79,,-489.79,15311.92,
7/25/24,Posted,ACH,,PAYPAL INST XFER 240724,43.32,,-43.32,15801.71,
7/25/24,Posted,VISA,,OPALSTACK WEB HOSTING HTTPSOPALSTAC,11.5,,-11.5,15845.03,
7/24/24,Posted,ACH,,PAYPAL INST XFER 240723,14,,-14,15856.53,
7/24/24,Posted,VISA,,Logos 800-8756467,113.36,,-113.36,15870.53,
7/23/24,Posted,CHECK,107,Check Paid #107,1000,,-1000,15983.89,
7/23/24,Posted,ACH,,WF CREDIT CARD AUTO PAY 240722,25,,-25,16983.89,
7/23/24,Posted,ACH,,SHELL AUTO PYMT 240722,290.3,,-290.3,17008.89,
7/22/24,Posted,VISA,,SXM*SIRIUSXM.COM/ACCT 888-635-5144,23.05,,-23.05,17299.19,
7/22/24,Posted,TRANSFER,,Transfer to Schwab Bank Investor Savings,200,,-200,17322.24,
7/22/24,Posted,ACH,,USAA.COM PAYMNT LOAN 240719,305.33,,-305.33,17522.24,
7/22/24,Posted,ACH,,CAPITAL ONE TRANSFER,200,,-200,17827.57,
7/21/24,Posted,VISA,,APPLE.COM/BILL 866-712-7753,1.07,,-1.07,18027.57,
7/21/24,Posted,VISA,,APPLE COM ONE APPLE PAR CUPERTINO,3.24,,-3.24,18028.64,
7/20/24,Posted,VISA,,Prime Video Channels amzn.com/bill,18.4,,-18.4,18031.88,
7/20/24,Posted,VISA,,ARIZONA ARSENAL SC (80 HTTPSWWW.AZAR,294.55,,-294.55,18050.28,
7/20/24,Posted,VISA,,MAD GREENS MG0205 olo.com,16.63,,-16.63,18344.83,
7/20/24,Posted,VISA,,APPLE.COM/BILL 866-712-7753,10.82,,-10.82,18361.46,
7/19/24,Posted,VISA,,APPLE.COM/BILL 866-712-7753,10.82,,-10.82,18372.28,
7/19/24,Posted,VISA,,NETFLIX COM LOS GATOS,24.78,,-24.78,18383.1,
7/19/24,Posted,TRANSFER,,Funds Transfer to Brokerage ...209,100,,-100,18407.88,
7/19/24,Posted,ACH,,COX COMM PHX BANK DRAFT 071824,64.99,,-64.99,18507.88,
7/19/24,Posted,ACH,,"OPTUM SERVICES, DIR DEP 240713~ Tran: AC",,4774.35,4774.35,18572.87,
7/18/24,Posted,ACH,,GEEKSOUTFIT.COM IAT PAYPAL USDUSD,28.94,,-28.94,13798.52,
7/17/24,Posted,ACH,,PAYPAL INST XFER 240716,21.55,,-21.55,13827.46,
7/17/24,Posted,ACH,,DALLAS BAPTIST U DBU- ACH- 071624,2860,,-2860,13849.01,
7/17/24,Posted,ACH,,DALLAS BAPTIST U DBU- ACH- 071624,612.5,,-612.5,16709.01,
7/16/24,Posted,ACH,,SRP SUREPAY-S1 240716,409.31,,-409.31,17321.51,
7/16/24,Posted,VISA,,APPLE.COM/BILL 866-712-7753,3.24,,-3.24,17730.82,
7/16/24,Posted,VISA,,PARAMOUNT+ 888-274-5343,6.46,,-6.46,17734.06,
7/16/24,Posted,ATM,,GLOBAL FEDERAL 1148 EAS MESA,163.99,,-163.99,17740.52,
7/16/24,Posted,ACH,,CHASE CREDIT CRD EPAY 240715~ Tran: ACHD,14014.42,,-14014.42,17904.51,
7/15/24,Posted,VISA,,SXM*SIRIUSXM.COM/ACCT 888-635-5144,9.99,,-9.99,31918.93,
7/15/24,Posted,ACH,,AMEX EPAYMENT ACH PMT 240715,4678.11,,-4678.11,31928.92,
7/15/24,Posted,ACH,,CAPITAL ONE MOBILE PMT 240712,3224.69,,-3224.69,36607.03,
7/15/24,Posted,ACH,,AMEX EPAYMENT ACH PMT 240715,3116.97,,-3116.97,39831.72,
7/15/24,Posted,ACH,,CITI CARD ONLINE PAYMENT 240712,2205.45,,-2205.45,42948.69,
7/15/24,Posted,ACH,,CITI CARD ONLINE PAYMENT 240712,903.45,,-903.45,45154.14,
7/15/24,Posted,ACH,,JPMORGAN CHASE EXT TRNSFR 240715,500,,-500,46057.59,
7/15/24,Posted,ACH,,USAA.COM PAYMNT LOAN 240712,305.33,,-305.33,46557.59,
7/15/24,Posted,ACH,,AMERIPRISE FINC AUTH PMT ~ Tran: ACHDW,123.74,,-123.74,46862.92,
7/13/24,Posted,VISA,,Prime Video Channels amzn.com/bill,5.4,,-5.4,46986.66,
7/13/24,Posted,VISA,,SQ *FRANKLIN PARK CONSE COLUMBUS,4.3,,-4.3,46992.06,
7/12/24,Posted,CHECK,106,Check Paid #106,77.4,,-77.4,46996.36,
7/12/24,Posted,TRANSFER,,Funds Transfer to Brokerage ...209,5000,,-5000,47073.76,
7/12/24,Posted,ACH,,UNITEDWHOLESALE 1 TIME DFT 071124,4796.79,,-4796.79,52073.76,
7/12/24,Posted,ACH,,CAPITAL ONE TRANSFER,,1000,1000,56870.55,
7/12/24,Posted,ACH,,FIDELITY 32057 P FIDELITY ~ Tran: ACHDD,,51428.57,51428.57,55870.55,
7/11/24,Posted,VISA,,Prime Video Channels amzn.com/bill,7.57,,-7.57,4441.98,
7/11/24,Posted,VISA,,Prime Video Channels amzn.com/bill,3.24,,-3.24,4449.55,
7/11/24,Posted,TRANSFER,,Funds Transfer from Brokerage ...209,,575,575,4452.79,
7/11/24,Posted,ACH,,SALLIE MAE BANK AUTOPAY 240710,172.07,,-172.07,3877.79,
7/11/24,Posted,ACH,,SALLIE MAE BANK AUTOPAY 240710,25,,-25,4049.86,
7/11/24,Posted,ACH,,SALLIE MAE BANK AUTOPAY 240710,25,,-25,4074.86,
7/11/24,Posted,ACH,,FIDELITY 32057 P FIDELITY,,0.16,0.16,4099.86,
7/11/24,Posted,ACH,,CITY OF MESA CHECKPYMT 240710~ Tran: ACH,228.54,,-228.54,4099.7,
7/10/24,Posted,ACH,,CHASE CREDIT CRD AUTOPAY 240709,404,,-404,4328.24,
7/10/24,Posted,ACH,,NAVIENT NAVI DEBIT 807929,146.23,,-146.23,4732.24,
7/10/24,Posted,ACH,,PAYPAL INST XFER 240709,71.99,,-71.99,4878.47,
7/10/24,Posted,ACH,,CITI AUTOPAY PAYMENT 240709,41,,-41,4950.46,
7/9/24,Posted,TRANSFER,,Funds Transfer from Brokerage ...209,,200,200,4991.46,
7/9/24,Posted,TRANSFER,,Transfer from Schwab Bank Investor Savin,,400,400,4791.46,
7/9/24,Posted,VISA,,Microsoft msbill.info 425-7038358,19.73,,-19.73,4391.46,
7/9/24,Posted,VISA,,Microsoft*Xbox Game Pas 425-6816830,9.99,,-9.99,4411.19,
7/9/24,Posted,ACH,,USAA CREDIT CARD PAYMENT 240707,505,,-505,4421.18,
7/8/24,Posted,TRANSFER,,Transfer to Schwab Bank Investor Savings,200,,-200,4926.18,
7/8/24,Posted,ACH,,CAPITAL ONE TRANSFER,200,,-200,5126.18,
7/8/24,Posted,ACH,,PAYPAL INST XFER 240706,10,,-10,5326.18,
7/7/24,Posted,VISA,,GOOGLE *YouTubePremium g.co/helppay#,15.15,,-15.15,5336.18,
7/7/24,Posted,VISA,,TAPNPAY TOLL PAYMENT WWW.TAPNPAY.I,5.6,,-5.6,5351.33,
7/7/24,Posted,VISA,,REFORMED FORUM 224-8751101,41.5,,-41.5,5356.93,
7/6/24,Posted,VISA,,Prime Video Channels amzn.com/bill,10.82,,-10.82,5398.43,
7/5/24,Posted,ACH,,CAPITAL ONE CRCARDPMT 240704,60,,-60,5409.25,
7/5/24,Posted,ACH,,PAYPAL INST XFER 240704,21.49,,-21.49,5469.25,
7/5/24,Posted,TRANSFER,,Funds Transfer to Brokerage ...209,100,,-100,5490.74,
7/5/24,Posted,ACH,,"OPTUM SERVICES, DIR DEP 240629~ Tran: AC",,4774.36,4774.36,5590.74,
7/4/24,Posted,VISA,,BACKYARD TACO - UNIVERS MESA,57.98,,-57.98,816.38,
7/3/24,Posted,VISA,,Kindle Unltd*R772R7312 888-802-3080,12.99,,-12.99,874.36,
7/3/24,Posted,CHECK,105,Check Paid #105,400,,-400,887.35,
7/3/24,Posted,VISA,,APPLE.COM/BILL 800-275-2273,4.32,,-4.32,1287.35,
7/3/24,Posted,VISA,,ACTIVEWORKS  CAMPS  MCC DALLAS,,150,150,1291.67,
7/2/24,Posted,VISA,,D J*WALL-ST-JOURNAL 800-568-7625,8.45,,-8.45,1141.67,
7/2/24,Posted,ACH,,USAA.COM PAYMNT LOAN 240701,305.33,,-305.33,1150.12,
7/2/24,Posted,ACH,,VERIZON WIRELESS PAYMENTS 240702~ Tran:,696.82,,-696.82,1455.45,
7/2/24,Posted,VISA,,PEARL POOL SERVICE LLC pearlpool2232,154.75,,-154.75,2152.27,
7/1/24,Posted,VISA,,NSFC AZ* NSFC AZ jenn@nsfcaz.c,309.14,,-309.14,2307.02,
7/1/24,Posted,ACH,,FID BKG SVC LLC MONEYLINE 240701,100,,-100,2616.16,
7/1/24,Posted,ACH,,PAYPAL INST XFER 240628,10.4,,-10.4,2716.16,
7/1/24,Posted,ACH,,PAYPAL INST XFER 240628~ Tran: ACHDW,88.8,,-88.8,2726.56,
7/1/24,Posted,ACH,,PAYPAL INST XFER 240628~ Tran: ACHDW,40,,-40,2815.36,
6/30/24,Posted,VISA,,6332 Great Clips at Fal MESA,40,,-40,2855.36,
